File_name	Seg_num	Seg	Syll	t	t_m	F1	F2	F3	F4	COG	sdev	skew	kurt	
vowels.wav	2	ai	t1	1	0.046	801	1493	2440	0	11595	5645	-1.0	-0.2
vowels.wav	2	ai	t1	2	0.059	760	1519	2446	0	18584	4746	-3	10
vowels.wav	2	ai	t1	3	0.072	752	1478	2475	0	66	439	29	1052
vowels.wav	2	ai	t1	4	0.085	705	1439	2458	0	92	575	22	618
vowels.wav	2	ai	t1	5	0.098	709	1494	2454	0	36	361	36	1582
vowels.wav	2	ai	t1	6	0.111	718	1533	2416	0	47	427	30	1118
vowels.wav	2	ai	t1	7	0.124	720	1502	2418	0	54	495	27	865
vowels.wav	2	ai	t1	8	0.137	674	1542	2393	0	56	474	30	1047
vowels.wav	2	ai	t1	9	0.150	676	1605	2378	0	259	951	14	238
vowels.wav	2	ai	t1	10	0.163	657	1679	2357	0	254	980	14	241
vowels.wav	2	ai	t1	11	0.176	655	1757	2438	0	288	1047	13	192
vowels.wav	2	ai	t1	12	0.189	646	1769	2555	0	459	1255	11	133
vowels.wav	2	ai	t1	13	0.202	614	1788	2516	0	175	849	16	322
vowels.wav	2	ai	t1	14	0.215	582	1839	2562	0	260	1050	14	214
